Page	Confinement Reason	Entry	Exit	Duration	Ethnic Origin	Correctional Facility	Duration_calc
142	Security of Correctional Faci	2022-03-28	2022-03-29	1	CAU	Northeast NS Correctional Facility	1
142	Security of Correctional Faci	2022-03-28	2022-03-29	1	CAU	Northeast NS Correctional Facility	1
142	Security of Correctional Faci	2022-03-28	2022-03-29	1	BLA	Northeast NS Correctional Facility	1
142	Security of Correctional Faci	2022-03-28	2022-03-29	1	IND	Northeast NS Correctional Facility	1
142	Security of Correctional Faci	2022-03-28	2022-03-29	1	CAU	Northeast NS Correctional Facility	1
142	Security of Correctional Faci	2022-03-28	2022-03-29	1	CAU	Northeast NS Correctional Facility	1
143	Security of Correctional Faci	2022-03-28	2022-03-29	1	CAU	Northeast NS Correctional Facility	1
143	Security of Correctional Faci	2022-03-28	2022-03-29	1	CAU	Northeast NS Correctional Facility	1
143	Security of Correctional Faci	2022-03-28	2022-03-29	1	CAU	Northeast NS Correctional Facility	1
143	Security of Correctional Faci	2022-03-28	2022-03-29	1	CAU	Northeast NS Correctional Facility	1
143	Security of Correctional Faci	2022-03-29	2022-03-31	2	CAU	Northeast NS Correctional Facility	2
143	Security of Correctional Faci	2022-03-29	2022-03-31	2	IND	Northeast NS Correctional Facility	2
143	Security of Correctional Faci	2022-03-29	2022-03-31	2	CAU	Northeast NS Correctional Facility	2
143	Security of Correctional Faci	2022-03-30	2022-03-30	0	IND	Northeast NS Correctional Facility	0
143	Security of Correctional Faci	2022-04-02	2022-04-04	2	CAU	Northeast NS Correctional Facility	2
143	Security of Correctional Faci	2022-04-04	2022-04-06	2	CAU	Northeast NS Correctional Facility	2
143	Security of Correctional Faci	2022-04-05	2022-04-11	6	CAU	Northeast NS Correctional Facility	6
143	Security of Correctional Faci	2022-04-07	2022-04-14	7	IND	Northeast NS Correctional Facility	7
143	Security of Correctional Faci	2022-04-07	2022-04-08	1	IND	Northeast NS Correctional Facility	1
143	Security of Correctional Faci	2022-04-07	2022-04-14	7	CAU	Northeast NS Correctional Facility	7
143	Security of Correctional Faci	2022-04-07	2022-04-14	7	CAU	Northeast NS Correctional Facility	7
143	Security of Correctional Faci	2022-04-08	2022-04-14	6	CAU	Northeast NS Correctional Facility	6
144	Security of Correctional Faci	2022-04-11	2022-04-14	3	CAU	Northeast NS Correctional Facility	3
144	Security of Correctional Faci	2022-04-11	2022-04-16	5	CAU	Northeast NS Correctional Facility	5
144	Security of Correctional Faci	2022-04-11	2022-04-12	1	BLA	Northeast NS Correctional Facility	1
144	Security of Correctional Faci	2022-04-12	2022-04-15	3	OTH	Northeast NS Correctional Facility	3
144	Security of Correctional Faci	2022-04-13	2022-04-14	1	IND	Northeast NS Correctional Facility	1
144	Security of Correctional Faci	2022-04-14	2022-04-16	2	IND	Northeast NS Correctional Facility	2
144	Security of Correctional Faci	2022-04-17	2022-04-21	4	CAU	Northeast NS Correctional Facility	4
144	Security of Correctional Faci	2022-04-17	2022-04-21	4	CAU	Northeast NS Correctional Facility	4
144	Security of Correctional Faci	2022-04-18	2022-04-21	3	IND	Northeast NS Correctional Facility	3
144	Security of Correctional Faci	2022-04-18	2022-04-22	4	CAU	Northeast NS Correctional Facility	4
144	Security of Correctional Faci	2022-04-18	2022-04-21	3	CAU	Northeast NS Correctional Facility	3
144	Security of Correctional Faci	2022-04-20	2022-04-21	1	CAU	Northeast NS Correctional Facility	1
144	Security of Correctional Faci	2022-04-20	2022-04-21	1	CAU	Northeast NS Correctional Facility	1
144	Security of Correctional Faci	2022-04-23	2022-04-24	1	IND	Northeast NS Correctional Facility	1
144	Security of Correctional Faci	2022-04-26	2022-04-29	3	IND	Northeast NS Correctional Facility	3
144	Security of Correctional Faci	2022-04-27	2022-05-05	8	CAU	Northeast NS Correctional Facility	8
145	Security of Correctional Faci	2022-04-28	2022-04-29	1	CAU	Northeast NS Correctional Facility	1
145	Security of Correctional Faci	2022-04-28	2022-05-13	15	CAU	Northeast NS Correctional Facility	15
145	Security of Correctional Faci	2022-04-28	2022-04-29	1	CAU	Northeast NS Correctional Facility	1
145	Security of Correctional Faci	2022-04-28	2022-05-13	15	BLA	Northeast NS Correctional Facility	15
145	Security of Correctional Faci	2022-04-28	2022-05-13	15	BLA	Northeast NS Correctional Facility	15
145	Security of Correctional Faci	2022-04-28	2022-04-29	1	IND	Northeast NS Correctional Facility	1
145	Security of Correctional Faci	2022-04-28	2022-04-29	1	CAU	Northeast NS Correctional Facility	1
145	Security of Correctional Faci	2022-04-28	2022-04-29	1	IND	Northeast NS Correctional Facility	1
145	Security of Correctional Faci	2022-04-28	2022-05-13	15	CAU	Northeast NS Correctional Facility	15
145	Security of Correctional Faci	2022-04-28	2022-05-13	15	IND	Northeast NS Correctional Facility	15
145	Security of Correctional Faci	2022-04-28	2022-04-29	1	IND	Northeast NS Correctional Facility	1
145	Security of Correctional Faci	2022-04-28	2022-05-13	15	BLA	Northeast NS Correctional Facility	15
145	Security of Correctional Faci	2022-04-28	2022-05-16	18	IND	Northeast NS Correctional Facility	18
145	Security of Correctional Faci	2022-04-28	2022-05-13	15	CAU	Northeast NS Correctional Facility	15
145	Security of Correctional Faci	2022-04-30	2022-05-03	3	CAU	Northeast NS Correctional Facility	3
145	Security of Correctional Faci	2022-04-30	2022-05-04	4	IND	Northeast NS Correctional Facility	4
146	Security of Correctional Faci	2022-05-03	2022-05-05	2	IND	Northeast NS Correctional Facility	2
146	Security of Correctional Faci	2022-05-08	2022-05-09	1	CAU	Northeast NS Correctional Facility	1
146	Security of Correctional Faci	2022-05-16	2022-05-18	2	BLA	Northeast NS Correctional Facility	2
146	Security of Correctional Faci	2022-05-18	2022-05-20	2	CAU	Northeast NS Correctional Facility	2
146	Security of Correctional Faci	2022-05-20	2022-05-28	8	OTH	Northeast NS Correctional Facility	8
146	Security of Correctional Faci	2022-05-25	2022-05-26	1	CAU	Northeast NS Correctional Facility	1
146	Security of Correctional Faci	2022-05-28	2022-06-02	5	CAU	Northeast NS Correctional Facility	5
146	Security of Correctional Faci	2022-06-02	2022-06-15	13	BLA	Northeast NS Correctional Facility	13
146	Security of Correctional Faci	2022-06-03	2022-06-10	7	IND	Northeast NS Correctional Facility	7
146	Security of Correctional Faci	2022-06-05	2022-06-08	3	CAU	Northeast NS Correctional Facility	3
146	Security of Correctional Faci	2022-06-12	2022-06-12	0	OTH	Northeast NS Correctional Facility	0
146	Security of Correctional Faci	2022-06-15	2022-06-17	2	IND	Northeast NS Correctional Facility	2
146	Security of Correctional Faci	2022-06-15	2022-06-19	4	IND	Northeast NS Correctional Facility	4
146	Security of Correctional Faci	2022-06-16	2022-06-20	4	IND	Northeast NS Correctional Facility	4
146	Security of Correctional Faci	2022-06-17	2022-06-29	12	CAU	Northeast NS Correctional Facility	12
146	Security of Correctional Faci	2022-06-17	2022-06-20	3	CAU	Northeast NS Correctional Facility	3
147	Security of Correctional Faci	2022-06-21	2022-06-23	2	CAU	Northeast NS Correctional Facility	2
147	Security of Correctional Faci	2022-06-24	2022-06-29	5	OTH	Northeast NS Correctional Facility	5
147	Security of Correctional Faci	2022-06-24	2022-06-27	3	IND	Northeast NS Correctional Facility	3
147	Security of Correctional Faci	2022-06-24	2022-06-28	4	CAU	Northeast NS Correctional Facility	4
147	Security of Correctional Faci	2022-06-25	2022-06-29	4	IND	Northeast NS Correctional Facility	4
147	Security of Correctional Faci	2022-06-25	2022-06-29	4	IND	Northeast NS Correctional Facility	4
147	Security of Correctional Faci	2022-06-28	2022-06-29	1	IND	Northeast NS Correctional Facility	1
147	Security of Correctional Faci	2022-06-28	2022-06-29	1	IND	Northeast NS Correctional Facility	1
147	Security of Correctional Faci	2022-06-28	2022-07-03	5	IND	Northeast NS Correctional Facility	5
147	Security of Correctional Faci	2022-06-28	2022-07-03	5	CAU	Northeast NS Correctional Facility	5
147	Security of Correctional Faci	2022-06-28	2022-06-29	1	CAU	Northeast NS Correctional Facility	1
147	Security of Correctional Faci	2022-06-28	2022-06-29	1	IND	Northeast NS Correctional Facility	1
147	Security of Correctional Faci	2022-07-03	2022-07-05	2	CAU	Northeast NS Correctional Facility	2
147	Security of Correctional Faci	2022-07-03	2022-07-05	2	IND	Northeast NS Correctional Facility	2
147	Security of Correctional Faci	2022-07-05	2022-07-08	3	CAU	Northeast NS Correctional Facility	3
147	Security of Correctional Faci	2022-07-07	2022-07-08	1	CAU	Northeast NS Correctional Facility	1
148	Security of Correctional Faci	2022-07-11	2022-07-12	1	CAU	Northeast NS Correctional Facility	1
148	Security of Correctional Faci	2022-07-12	2022-07-16	4	IND	Northeast NS Correctional Facility	4
148	Security of Correctional Faci	2022-07-13	2022-07-16	3	IND	Northeast NS Correctional Facility	3
148	Security of Correctional Faci	2022-07-13	2022-07-14	1	CAU	Northeast NS Correctional Facility	1
148	Security of Correctional Faci	2022-07-17	2022-07-20	3	CAU	Northeast NS Correctional Facility	3
148	Security of Correctional Faci	2022-07-22	2022-07-26	4	CAU	Northeast NS Correctional Facility	4
148	Security of Correctional Faci	2022-07-22	2022-07-26	4	IND	Northeast NS Correctional Facility	4
148	Security of Correctional Faci	2022-07-22	2022-07-26	4	CAU	Northeast NS Correctional Facility	4
148	Security of Correctional Faci	2022-07-22	2022-07-26	4	BLA	Northeast NS Correctional Facility	4
148	Security of Correctional Faci	2022-07-22	2022-07-26	4	CAU	Northeast NS Correctional Facility	4
148	Security of Correctional Faci	2022-07-22	2022-07-26	4	BLA	Northeast NS Correctional Facility	4
148	Security of Correctional Faci	2022-07-22	2022-07-26	4	CAU	Northeast NS Correctional Facility	4
148	Security of Correctional Faci	2022-07-26	2022-07-29	3	IND	Northeast NS Correctional Facility	3
148	Security of Correctional Faci	2022-08-01	2022-08-02	1	IND	Northeast NS Correctional Facility	1
148	Security of Correctional Faci	2022-08-01	2022-08-04	3	CAU	Northeast NS Correctional Facility	3
148	Security of Correctional Faci	2022-08-05	2022-08-06	1	OTH	Northeast NS Correctional Facility	1
149	Security of Correctional Faci	2022-08-12	2022-08-16	4	CAU	Northeast NS Correctional Facility	4
149	Security of Correctional Faci	2022-08-13	2022-08-15	2	IND	Northeast NS Correctional Facility	2
149	Security of Correctional Faci	2022-08-13	2022-08-15	2	CAU	Northeast NS Correctional Facility	2
149	Security of Correctional Faci	2022-08-13	2022-08-15	2	Redacted	Northeast NS Correctional Facility	2
149	Security of Correctional Faci	2022-08-13	2022-08-14	1	OTH	Northeast NS Correctional Facility	1
149	Security of Correctional Faci	2022-08-14	2022-08-15	1	OTH	Northeast NS Correctional Facility	1
149	Security of Correctional Faci	2022-08-16	2022-08-30	14	OTH	Northeast NS Correctional Facility	14
149	Security of Correctional Faci	2022-08-19	2022-08-20	1	CAU	Northeast NS Correctional Facility	1
149	Security of Correctional Faci	2022-08-24	2022-08-31	7	CAU	Northeast NS Correctional Facility	7
149	Security of Correctional Faci	2022-08-26	2022-09-12	17	IND	Northeast NS Correctional Facility	17
149	Security of Correctional Faci	2022-08-27	2022-08-31	4	IND	Northeast NS Correctional Facility	4
149	Security of Correctional Faci	2022-08-27	2022-08-30	3	IND	Northeast NS Correctional Facility	3
149	Security of Correctional Faci	2022-09-04	2022-09-07	3	IND	Northeast NS Correctional Facility	3
149	Security of Correctional Faci	2022-09-05	2022-09-06	1	CAU	Northeast NS Correctional Facility	1
149	Security of Correctional Faci	2022-09-13	2022-09-20	7	IND	Northeast NS Correctional Facility	7
149	Security of Correctional Faci	2022-09-14	2022-10-04	20	IND	Northeast NS Correctional Facility	20
150	Security of Correctional Faci	2022-09-18	2022-09-23	5	IND	Northeast NS Correctional Facility	5
150	Security of Correctional Faci	2022-09-22	2022-09-27	5	IND	Northeast NS Correctional Facility	5
150	Security of Correctional Faci	2022-10-05	2022-10-06	1	CAU	Northeast NS Correctional Facility	1
150	Security of Correctional Faci	2022-10-05	2022-10-17	12	CAU	Northeast NS Correctional Facility	12
150	Security of Correctional Faci	2022-10-05	2022-10-13	8	CAU	Northeast NS Correctional Facility	8
150	Security of Correctional Faci	2022-10-05	2022-10-12	7	CAU	Northeast NS Correctional Facility	7
150	Security of Correctional Faci	2022-10-07	2022-10-11	4	IND	Northeast NS Correctional Facility	4
150	Security of Correctional Faci	2022-10-07	2022-10-13	6	IND	Northeast NS Correctional Facility	6
150	Security of Correctional Faci	2022-10-07	2022-10-11	4	Redacted	Northeast NS Correctional Facility	4
150	Security of Correctional Faci	2022-10-11	2022-10-12	1	Redacted	Northeast NS Correctional Facility	1
150	Security of Correctional Faci	2022-10-17	2022-10-21	4	IND	Northeast NS Correctional Facility	4
150	Security of Correctional Faci	2022-10-18	2022-10-19	1	CAU	Northeast NS Correctional Facility	1
150	Security of Correctional Faci	2022-10-26	2022-10-28	2	IND	Northeast NS Correctional Facility	2
150	Security of Correctional Faci	2022-11-04	2022-11-10	6	IND	Northeast NS Correctional Facility	6
150	Security of Correctional Faci	2022-11-04	2022-11-09	5	CAU	Northeast NS Correctional Facility	5
150	Security of Correctional Faci	2022-11-04	2022-11-09	5	IND	Northeast NS Correctional Facility	5
151	Security of Correctional Faci	2022-11-22	2022-11-24	2	OTH	Northeast NS Correctional Facility	2
151	Security of Correctional Faci	2022-11-22	2022-11-22	0	BLA	Northeast NS Correctional Facility	0
151	Security of Correctional Faci	2022-11-22	2022-11-24	2	BLA	Northeast NS Correctional Facility	2
151	Security of Correctional Faci	2022-11-23	2022-11-29	6	CAU	Northeast NS Correctional Facility	6
151	Security of Correctional Faci	2022-11-26	2022-11-30	4	BLA	Northeast NS Correctional Facility	4
151	Security of Correctional Faci	2022-12-01	2022-12-06	5	CAU	Northeast NS Correctional Facility	5
151	Security of Correctional Faci	2022-12-06	2022-12-07	1	IND	Northeast NS Correctional Facility	1
151	Security of Correctional Faci	2022-12-08	2022-12-09	1	Redacted	Northeast NS Correctional Facility	1
