Page	Confinement Reason	Entry	Exit	Duration	Ethnic Origin	Correctional Facility	Duration_calc
346	OWN REQUEST	2022-05-30	2022-06-01	2	CAU	Central NS Correctional Facility	2
346	OWN REQUEST	2022-05-31	2022-06-15	15	CAU	Central NS Correctional Facility	15
346	OWN REQUEST	2022-05-31	2022-07-09	39	BLA	Central NS Correctional Facility	39
346	OWN REQUEST	2022-06-02	2022-06-03	1	CAU	Central NS Correctional Facility	1
346	OWN REQUEST	2022-06-02	2022-06-18	16	CAU	Central NS Correctional Facility	16
346	OWN REQUEST	2022-06-03	2022-06-20	17	CAU	Central NS Correctional Facility	17
346	OWN REQUEST	2022-06-07	2022-06-08	1	CAU	Central NS Correctional Facility	1
347	OWN REQUEST	2022-06-08	2022-06-10	2	CAU	Central NS Correctional Facility	2
347	OWN REQUEST	2022-06-09	2022-08-15	67	ARAB	Central NS Correctional Facility	67
347	OWN REQUEST	2022-06-14	2022-06-15	1	CAU	Central NS Correctional Facility	1
347	OWN REQUEST	2022-06-15	2022-06-29	14	CAU	Central NS Correctional Facility	14
347	OWN REQUEST	2022-06-15	2022-07-09	24	CAU	Central NS Correctional Facility	24
347	OWN REQUEST	2022-06-24	2022-06-24	0	CAU	Central NS Correctional Facility	0
347	OWN REQUEST	2022-06-25	2022-06-29	4	CAU	Central NS Correctional Facility	4
347	OWN REQUEST	2022-06-26	2022-07-12	16	ANS	Central NS Correctional Facility	16
347	OWN REQUEST	2022-06-26	2022-07-04	8	CAU	Central NS Correctional Facility	8
347	OWN REQUEST	2022-06-26	2022-07-02	6	CAU	Central NS Correctional Facility	6
347	OWN REQUEST	2022-06-27	2022-07-02	5	BLA	Central NS Correctional Facility	5
347	OWN REQUEST	2022-06-27	2022-07-02	5	CAU	Central NS Correctional Facility	5
347	OWN REQUEST	2022-06-30	2022-07-11	11	CAU	Central NS Correctional Facility	11
347	OWN REQUEST	2022-07-02	2022-07-02	0	CAU	Central NS Correctional Facility	0
347	OWN REQUEST	2022-07-05	2022-07-06	1	OTH	Central NS Correctional Facility	1
347	OWN REQUEST	2022-07-11	2022-08-05	25	CAU	Central NS Correctional Facility	25
348	OWN REQUEST	2022-07-12	2022-07-15	3	CAU	Central NS Correctional Facility	3
348	OWN REQUEST	2022-07-18	2022-08-08	21	UNK	Central NS Correctional Facility	21
348	OWN REQUEST	2022-07-18	2022-07-23	5	CAU	Central NS Correctional Facility	5
348	OWN REQUEST	2022-07-20	2022-07-26	6	CAU	Central NS Correctional Facility	6
348	OWN REQUEST	2022-07-21	2022-09-29	70	BLA	Central NS Correctional Facility	70
348	OWN REQUEST	2022-07-26	2022-07-30	4	CAU	Central NS Correctional Facility	4
348	OWN REQUEST	2022-07-26	2022-07-27	1	CAU	Central NS Correctional Facility	1
348	OWN REQUEST	2022-07-26	2022-07-29	3	BLA	Central NS Correctional Facility	3
348	OWN REQUEST	2022-08-02	2022-08-05	3	OTH	Central NS Correctional Facility	3
348	OWN REQUEST	2022-08-06	2022-08-09	3	CAU	Central NS Correctional Facility	3
348	OWN REQUEST	2022-08-06	2022-08-29	23	CAU	Central NS Correctional Facility	23
348	OWN REQUEST	2022-08-07	2022-08-09	2	CAU	Central NS Correctional Facility	2
348	OWN REQUEST	2022-08-08	2022-08-09	1	ANS	Central NS Correctional Facility	1
348	OWN REQUEST	2022-08-09	2022-08-25	16	CAU	Central NS Correctional Facility	16
348	OWN REQUEST	2022-08-12	2022-09-17	36	CAU	Central NS Correctional Facility	36
348	OWN REQUEST	2022-08-16	2022-08-24	8	CAU	Central NS Correctional Facility	8
349	OWN REQUEST	2022-08-19	2022-08-24	5	CAU	Central NS Correctional Facility	5
349	OWN REQUEST	2022-08-19	2022-08-19	0	CAU	Central NS Correctional Facility	0
349	OWN REQUEST	2022-08-25	2022-08-29	4	CAU	Central NS Correctional Facility	4
349	OWN REQUEST	2022-08-31	2022-08-31	0	CAU	Central NS Correctional Facility	0
349	OWN REQUEST	2022-09-01	2022-09-05	4	BLA	Central NS Correctional Facility	4
349	OWN REQUEST	2022-09-02	2022-09-09	7	CAU	Central NS Correctional Facility	7
349	OWN REQUEST	2022-09-07	2022-11-03	57	CAU	Central NS Correctional Facility	57
349	OWN REQUEST	2022-09-12	2022-09-27	15	BLA	Central NS Correctional Facility	15
349	OWN REQUEST	2022-09-15	2022-09-27	12	CAU	Central NS Correctional Facility	12
349	OWN REQUEST	2022-09-15	2022-09-15	0	CAU	Central NS Correctional Facility	0
349	OWN REQUEST	2022-09-21	2022-10-01	10	CAU	Central NS Correctional Facility	10
349	OWN REQUEST	2022-09-27	2022-10-03	6	CAU	Central NS Correctional Facility	6
349	OWN REQUEST	2022-09-27	2022-10-01	4	CAU	Central NS Correctional Facility	4
349	OWN REQUEST	2022-09-28	2022-09-30	2	IND	Central NS Correctional Facility	2
349	OWN REQUEST	2022-09-30	2022-10-01	1	IND	Central NS Correctional Facility	1
349	OWN REQUEST	2022-10-06	2022-10-31	25	CAU	Central NS Correctional Facility	25
350	OWN REQUEST	2022-10-07	2022-11-09	33	CAU	Central NS Correctional Facility	33
350	OWN REQUEST	2022-10-07	2022-11-03	27	CAU	Central NS Correctional Facility	27
350	OWN REQUEST	2022-10-12	2022-10-13	1	IND	Central NS Correctional Facility	1
350	OWN REQUEST	2022-10-14	2022-12-12	59	BLA	Central NS Correctional Facility	59
350	OWN REQUEST	2022-10-16	2022-11-04	19	CAU	Central NS Correctional Facility	19
350	OWN REQUEST	2022-10-20	2023-04-22	184	BLA	Central NS Correctional Facility	184
350	OWN REQUEST	2022-10-21	2022-10-22	1	CAU	Central NS Correctional Facility	1
350	OWN REQUEST	2022-10-26	2022-11-05	10	CAU	Central NS Correctional Facility	10
350	OWN REQUEST	2022-10-28	2022-11-02	5	CAU	Central NS Correctional Facility	5
350	OWN REQUEST	2022-10-29	2022-11-02	4	CAU	Central NS Correctional Facility	4
350	OWN REQUEST	2022-10-30	2022-11-02	3	ARAB	Central NS Correctional Facility	3
350	OWN REQUEST	2022-11-07	2022-11-10	3	CAU	Central NS Correctional Facility	3
350	OWN REQUEST	2022-11-11	2022-11-11	0	IND	Central NS Correctional Facility	0
350	OWN REQUEST	2022-11-16	2022-11-25	9	CAU	Central NS Correctional Facility	9
350	OWN REQUEST	2022-11-18	2022-11-19	1	CAU	Central NS Correctional Facility	1
350	OWN REQUEST	2022-11-18	2023-05-15	178	BLA	Central NS Correctional Facility	178
351	OWN REQUEST	2022-11-18	2022-11-19	1	CAU	Central NS Correctional Facility	1
351	OWN REQUEST	2022-11-19	2022-12-01	12	CAU	Central NS Correctional Facility	12
351	OWN REQUEST	2022-11-19	2022-12-09	20	CAU	Central NS Correctional Facility	20
351	OWN REQUEST	2022-11-22	2022-11-30	8	CAU	Central NS Correctional Facility	8
351	OWN REQUEST	2022-11-22	2022-11-25	3	IND	Central NS Correctional Facility	3
351	OWN REQUEST	2022-11-23	2022-12-01	8	CAU	Central NS Correctional Facility	8
351	OWN REQUEST	2022-11-24	2022-12-08	14	CAU	Central NS Correctional Facility	14
351	OWN REQUEST	2022-11-28	2022-12-02	4	CAU	Central NS Correctional Facility	4
351	OWN REQUEST	2022-11-29	2022-12-10	11	BLA	Central NS Correctional Facility	11
351	OWN REQUEST	2022-12-01	2022-12-08	7	CAU	Central NS Correctional Facility	7
351	OWN REQUEST	2022-12-02	2022-12-04	2	CAU	Central NS Correctional Facility	2
351	OWN REQUEST	2022-12-04	2022-12-05	1	CAU	Central NS Correctional Facility	1
351	OWN REQUEST	2022-12-05	2022-12-08	3	ARAB	Central NS Correctional Facility	3
351	OWN REQUEST	2022-12-07	2022-12-08	1	IND	Central NS Correctional Facility	1
351	OWN REQUEST	2022-12-08	2022-12-08	0	ANS	Central NS Correctional Facility	0
351	OWN REQUEST	2022-12-11	2022-12-16	5	CAU	Central NS Correctional Facility	5
352	OWN REQUEST	2022-12-11	2022-12-11	0	ANS	Central NS Correctional Facility	0
352	OWN REQUEST	2022-12-11	2022-12-16	5	CAU	Central NS Correctional Facility	5
352	OWN REQUEST	2022-12-12	2022-12-15	3	BLA	Central NS Correctional Facility	3
352	OWN REQUEST	2022-12-12	2023-01-12	31	IND	Central NS Correctional Facility	31
352	OWN REQUEST	2022-12-14	2022-12-29	15	CAU	Central NS Correctional Facility	15
352	OWN REQUEST	2022-12-19	2022-12-22	3	CAU	Central NS Correctional Facility	3
352	OWN REQUEST	2022-12-19	2022-12-23	4	CAU	Central NS Correctional Facility	4
352	OWN REQUEST	2022-12-23	2023-02-07	46	ARAB	Central NS Correctional Facility	46
352	PROTECTION	2021-01-28	2021-02-01	4	ARAB	Central NS Correctional Facility	4
352	PROTECTION	2021-02-15	2021-02-16	1	CAU	Central NS Correctional Facility	1
352	PROTECTION	2021-02-15	2021-02-16	1	CAU	Central NS Correctional Facility	1
352	PROTECTION	2021-02-16	2021-02-23	7	CAU	Central NS Correctional Facility	7
352	PROTECTION	2021-03-01	2021-03-02	1	CAU	Central NS Correctional Facility	1
352	PROTECTION	2021-03-20	2021-03-23	3	CAU	Central NS Correctional Facility	3
352	PROTECTION	2021-03-23	2021-03-28	5	CAU	Central NS Correctional Facility	5
352	PROTECTION	2021-04-28	2021-05-01	3	CAU	Central NS Correctional Facility	3
353	PROTECTION	2021-05-06	2021-05-08	2	CAU	Central NS Correctional Facility	2
353	PROTECTION	2021-05-06	2021-05-08	2	BLA	Central NS Correctional Facility	2
353	PROTECTION	2021-05-06	2021-05-07	1	CAU	Central NS Correctional Facility	1
353	PROTECTION	2021-05-06	2021-05-07	1	CAU	Central NS Correctional Facility	1
353	PROTECTION	2021-05-07	2021-05-07	0	CAU	Central NS Correctional Facility	0
353	PROTECTION	2021-05-10	2021-05-11	1	CAU	Central NS Correctional Facility	1
353	PROTECTION	2021-05-14	2021-06-18	35	CAU	Central NS Correctional Facility	35
353	PROTECTION	2021-05-21	2021-05-26	5	BLA	Central NS Correctional Facility	5
353	PROTECTION	2021-05-22	2021-05-27	5	CAU	Central NS Correctional Facility	5
353	PROTECTION	2021-05-29	2021-06-02	4	BLA	Central NS Correctional Facility	4
353	PROTECTION	2021-06-02	2021-06-03	1	CAU	Central NS Correctional Facility	1
353	PROTECTION	2021-06-05	2021-06-08	3	CAU	Central NS Correctional Facility	3
353	PROTECTION	2021-06-07	2021-06-09	2	CAU	Central NS Correctional Facility	2
353	PROTECTION	2021-06-09	2021-06-10	1	IND	Central NS Correctional Facility	1
353	PROTECTION	2021-06-09	2021-06-09	0	CAU	Central NS Correctional Facility	0
353	PROTECTION	2021-06-09	2021-06-17	8	CAU	Central NS Correctional Facility	8
355	PROTECTION	2021-07-27	2021-11-23	119	CAU	Central NS Correctional Facility	119
355	PROTECTION	2021-07-29	2021-07-29	0	CAU	Central NS Correctional Facility	0
355	PROTECTION	2021-07-29	2021-07-29	0	IND	Central NS Correctional Facility	0
355	PROTECTION	2021-07-29	2021-07-29	0	OTH	Central NS Correctional Facility	0
355	PROTECTION	2021-08-03	2021-08-04	1	CAU	Central NS Correctional Facility	1
355	PROTECTION	2021-08-07	2021-08-10	3	CAU	Central NS Correctional Facility	3
355	PROTECTION	2021-08-12	2021-08-13	1	CAU	Central NS Correctional Facility	1
355	PROTECTION	2021-08-13	2021-08-15	2	CAU	Central NS Correctional Facility	2
355	PROTECTION	2021-08-16	2021-08-17	1	OTH	Central NS Correctional Facility	1
355	PROTECTION	2021-08-17	2021-08-19	2	ARAB	Central NS Correctional Facility	2
355	PROTECTION	2021-08-20	2021-08-27	7	CAU	Central NS Correctional Facility	7
355	PROTECTION	2021-08-20	2021-08-21	1	OTH	Central NS Correctional Facility	1
355	PROTECTION	2021-08-22	2021-08-22	0	CAU	Central NS Correctional Facility	0
355	PROTECTION	2021-08-23	2021-08-25	2	CAU	Central NS Correctional Facility	2
355	PROTECTION	2021-08-25	2021-08-29	4	CAU	Central NS Correctional Facility	4
355	PROTECTION	2021-08-31	2021-09-02	2	CAU	Central NS Correctional Facility	2
356	PROTECTION	2021-08-31	2021-09-01	1	CAU	Central NS Correctional Facility	1
356	PROTECTION	2021-09-01	2021-09-24	23	CAU	Central NS Correctional Facility	23
356	PROTECTION	2021-09-01	2021-09-01	0	CAU	Central NS Correctional Facility	0
356	PROTECTION	2021-09-07	2021-09-09	2	CAU	Central NS Correctional Facility	2
356	PROTECTION	2021-09-07	2021-09-07	0	CAU	Central NS Correctional Facility	0
356	PROTECTION	2021-09-09	2021-09-10	1	CAU	Central NS Correctional Facility	1
356	PROTECTION	2021-09-10	2021-10-14	34	OTH	Central NS Correctional Facility	34
356	PROTECTION	2021-09-12	2021-09-15	3	CAU	Central NS Correctional Facility	3
356	PROTECTION	2021-09-18	2021-09-21	3	CAU	Central NS Correctional Facility	3
356	PROTECTION	2021-09-30	2021-10-03	3	CAU	Central NS Correctional Facility	3
356	PROTECTION	2021-10-03	2021-10-04	1	CAU	Central NS Correctional Facility	1
356	PROTECTION	2021-10-04	2021-10-04	0	CAU	Central NS Correctional Facility	0
356	PROTECTION	2021-10-06	2021-10-12	6	CAU	Central NS Correctional Facility	6
356	PROTECTION	2021-10-07	2021-10-08	1	CAU	Central NS Correctional Facility	1
356	PROTECTION	2021-10-22	2021-10-23	1	CAU	Central NS Correctional Facility	1
356	PROTECTION	2021-10-27	2021-10-29	2	CAU	Central NS Correctional Facility	2
358	PROTECTION	2022-08-05	2022-08-07	2	CAU	Central NS Correctional Facility	2
358	PROTECTION	2022-08-26	2022-08-30	4	CAU	Central NS Correctional Facility	4
358	PROTECTION	2022-09-02	2022-10-06	34	BLA	Central NS Correctional Facility	34
358	PROTECTION	2022-09-27	2022-12-02	66	BLA	Central NS Correctional Facility	66
358	PROTECTION	2022-09-29	2022-10-08	9	CAU	Central NS Correctional Facility	9
358	PROTECTION	2022-10-07	2022-10-08	1	CAU	Central NS Correctional Facility	1
358	PROTECTION	2022-11-06	2022-11-26	20	CAU	Central NS Correctional Facility	20
358	PROTECTION	2022-11-08	2022-11-09	1	CAU	Central NS Correctional Facility	1
358	PROTECTION	2022-12-02	2022-12-06	4	CAU	Central NS Correctional Facility	4
358	PROTECTION	2022-12-06	2022-12-16	10	CAU	Central NS Correctional Facility	10
358	PROTECTION	2022-12-08	2022-12-12	4	CAU	Central NS Correctional Facility	4
358	PROTECTION	2022-12-17	2022-12-20	3	BLA	Central NS Correctional Facility	3
358	PROTECTION	2022-12-19	2022-12-28	9	CAU	Central NS Correctional Facility	9
358	PROTECTION	2022-12-19	2022-12-23	4	BLA	Central NS Correctional Facility	4
358	PROTECTION	2022-12-29	2023-01-25	27	CAU	Central NS Correctional Facility	27
358	SAFETY OF OTHERS	2021-07-08	2021-07-12	4	CAU	Central NS Correctional Facility	4
359	SAFETY OF OTHERS	2021-07-27	2021-07-30	3	CAU	Central NS Correctional Facility	3
359	SAFETY OF OTHERS	2021-08-06	2021-08-13	7	CAU	Central NS Correctional Facility	7
359	SAFETY OF OTHERS	2022-02-15	2022-02-18	3	CAU	Central NS Correctional Facility	3
359	SAFETY OF OTHERS	2022-03-07	2022-03-08	1	CAU	Central NS Correctional Facility	1
359	SAFETY OF OTHERS	2022-03-10	2022-03-15	5	CAU	Central NS Correctional Facility	5
359	SAFETY OF OTHERS	2022-12-14	2022-12-14	0	CAU	Central NS Correctional Facility	0
359	Security of Correctional Faci	2021-01-04	2021-01-07	3	BLA	Central NS Correctional Facility	3
359	Security of Correctional Faci	2021-01-06	2021-01-07	1	CAU	Central NS Correctional Facility	1
359	Security of Correctional Faci	2021-01-21	2021-01-22	1	BLA	Central NS Correctional Facility	1
359	Security of Correctional Faci	2021-01-22	2021-01-24	2	BLA	Central NS Correctional Facility	2
359	Security of Correctional Faci	2021-01-27	2021-01-28	1	BLA	Central NS Correctional Facility	1
359	Security of Correctional Faci	2021-01-28	2021-02-03	6	BLA	Central NS Correctional Facility	6
359	Security of Correctional Faci	2021-02-23	2021-02-25	2	CAU	Central NS Correctional Facility	2
359	Security of Correctional Faci	2021-02-28	2021-03-17	17	BLA	Central NS Correctional Facility	17
359	Security of Correctional Faci	2021-03-16	2021-03-18	2	CAU	Central NS Correctional Facility	2
359	Security of Correctional Faci	2021-03-24	2021-03-29	5	IND	Central NS Correctional Facility	5
360	Security of Correctional Faci	2021-03-25	2021-04-09	15	BLA	Central NS Correctional Facility	15
360	Security of Correctional Faci	2021-04-07	2021-04-09	2	BLA	Central NS Correctional Facility	2
360	Security of Correctional Faci	2021-04-08	2021-04-12	4	IND	Central NS Correctional Facility	4
360	Security of Correctional Faci	2021-04-09	2021-04-23	14	IND	Central NS Correctional Facility	14
360	Security of Correctional Faci	2021-04-11	2021-04-13	2	BLA	Central NS Correctional Facility	2
360	Security of Correctional Faci	2021-04-11	2021-04-15	4	BLA	Central NS Correctional Facility	4
360	Security of Correctional Faci	2021-04-12	2021-04-13	1	IND	Central NS Correctional Facility	1
360	Security of Correctional Faci	2021-04-13	2021-04-16	3	IND	Central NS Correctional Facility	3
360	Security of Correctional Faci	2021-04-22	2021-04-22	0	BLA	Central NS Correctional Facility	0
360	Security of Correctional Faci	2021-05-04	2021-05-05	1	CAU	Central NS Correctional Facility	1
360	Security of Correctional Faci	2021-05-05	2021-05-07	2	IND	Central NS Correctional Facility	2
360	Security of Correctional Faci	2021-05-06	2021-05-07	1	CAU	Central NS Correctional Facility	1
360	Security of Correctional Faci	2021-05-06	2021-05-07	1	CAU	Central NS Correctional Facility	1
360	Security of Correctional Faci	2021-05-06	2021-05-07	1	BLA	Central NS Correctional Facility	1
360	Security of Correctional Faci	2021-05-06	2021-05-07	1	IND	Central NS Correctional Facility	1
360	Security of Correctional Faci	2021-05-06	2021-05-07	1	BLA	Central NS Correctional Facility	1
361	Security of Correctional Faci	2021-05-06	2021-05-07	1	CAU	Central NS Correctional Facility	1
361	Security of Correctional Faci	2021-05-06	2021-05-07	1	BLA	Central NS Correctional Facility	1
361	Security of Correctional Faci	2021-05-07	2021-05-07	0	CAU	Central NS Correctional Facility	0
361	Security of Correctional Faci	2021-05-07	2021-05-07	0	ANS	Central NS Correctional Facility	0
361	Security of Correctional Faci	2021-05-07	2021-05-07	0	BLA	Central NS Correctional Facility	0
361	Security of Correctional Faci	2021-05-08	2021-05-11	3	CAU	Central NS Correctional Facility	3
361	Security of Correctional Faci	2021-05-08	2021-05-11	3	BLA	Central NS Correctional Facility	3
361	Security of Correctional Faci	2021-05-14	2021-05-18	4	CAU	Central NS Correctional Facility	4
361	Security of Correctional Faci	2021-05-14	2021-08-03	81	BLA	Central NS Correctional Facility	81
361	Security of Correctional Faci	2021-05-24	2021-05-25	1	CAU	Central NS Correctional Facility	1
361	Security of Correctional Faci	2021-06-06	2021-06-09	3	BLA	Central NS Correctional Facility	3
361	Security of Correctional Faci	2021-06-06	2021-06-09	3	CAU	Central NS Correctional Facility	3
361	Security of Correctional Faci	2021-06-09	2021-06-10	1	BLA	Central NS Correctional Facility	1
361	Security of Correctional Faci	2021-06-14	2021-06-15	1	CAU	Central NS Correctional Facility	1
361	Security of Correctional Faci	2021-06-29	2021-07-02	3	IND	Central NS Correctional Facility	3
361	Security of Correctional Faci	2021-07-02	2021-07-04	2	BLA	Central NS Correctional Facility	2
362	Security of Correctional Faci	2021-07-08	2021-07-13	5	BLA	Central NS Correctional Facility	5
362	Security of Correctional Faci	2021-07-09	2021-07-15	6	CAU	Central NS Correctional Facility	6
362	Security of Correctional Faci	2021-07-13	2021-07-19	6	IND	Central NS Correctional Facility	6
362	Security of Correctional Faci	2021-07-20	2021-07-25	5	BLA	Central NS Correctional Facility	5
362	Security of Correctional Faci	2021-07-20	2021-07-20	0	BLA	Central NS Correctional Facility	0
362	Security of Correctional Faci	2021-07-21	2021-07-23	2	IND	Central NS Correctional Facility	2
362	Security of Correctional Faci	2021-07-21	2021-07-21	0	IND	Central NS Correctional Facility	0
362	Security of Correctional Faci	2021-07-22	2021-08-25	34	CAU	Central NS Correctional Facility	34
362	Security of Correctional Faci	2021-07-24	2021-07-27	3	CAU	Central NS Correctional Facility	3
362	Security of Correctional Faci	2021-07-26	2021-07-27	1	CAU	Central NS Correctional Facility	1
362	Security of Correctional Faci	2021-08-02	2021-08-03	1	CAU	Central NS Correctional Facility	1
362	Security of Correctional Faci	2021-08-03	2021-08-05	2	CAU	Central NS Correctional Facility	2
362	Security of Correctional Faci	2021-08-03	2021-08-05	2	BLA	Central NS Correctional Facility	2
362	Security of Correctional Faci	2021-08-06	2021-08-07	1	BLA	Central NS Correctional Facility	1
362	Security of Correctional Faci	2021-08-07	2021-08-08	1	BLA	Central NS Correctional Facility	1
362	Security of Correctional Faci	2021-08-09	2021-08-12	3	BLA	Central NS Correctional Facility	3
363	Security of Correctional Faci	2021-08-09	2021-08-11	2	BLA	Central NS Correctional Facility	2
363	Security of Correctional Faci	2021-08-11	2021-08-12	1	BLA	Central NS Correctional Facility	1
